num_second_hand,link,district,area,house_name,address,avg_price,build_year,builder_type,builder,num_building,num_house
16,https://sz.lianjia.com/xiaoqu/2411050063434/,福田区,皇岗,金港豪庭,福田区皇岗金田路1001号,73540,2003,塔楼,金地集团,6,1168
6,https://sz.lianjia.com/xiaoqu/2411048740671/,福田区,皇岗,居雅苑,福田区皇岗丹桂路38号,64130,1999,塔板结合,深圳市久鑫房地产开发有限公司,8,307
13,https://sz.lianjia.com/xiaoqu/2410656643034298/,福田区,皇岗,皇御苑三期,福田区皇岗福田南路7号,75023,2007,塔楼,深圳市皇城地产有限公司,4,782
5,https://sz.lianjia.com/xiaoqu/2411048727637/,福田区,皇岗,益田花园二期,福田区皇岗益田路1006号,73232,1996,塔板结合,深圳赛格集团,16,735
4,https://sz.lianjia.com/xiaoqu/2411048719279/,福田区,皇岗,京隆苑,福田区皇岗福强路2225号,69086,1996,塔板结合,瑞京隆房地产开发公司,29,641
10,https://sz.lianjia.com/xiaoqu/2411048540666/,福田区,皇岗,福民新村,福田区皇岗福强路1031号,66019,1990,塔板结合,深圳市国贸有限公司,39,1545
3,https://sz.lianjia.com/xiaoqu/2410656643035070/,福田区,皇岗,皇溪苑,福田区皇岗福田南路1109号,54027,1995,塔楼,深圳市皇城地产有限公司,1,480
10,https://sz.lianjia.com/xiaoqu/2411048608439/,福田区,皇岗,共和世家,福田区皇岗福民路113-1号,68563,2000,板楼/塔板结合,深圳市益田房地产开发有限公司,16,732
12,https://sz.lianjia.com/xiaoqu/2410819115692747/,福田区,皇岗,廊桥国际,福田区皇岗百合路3号,78448,2012,塔楼,深圳市皇城地产有限公司,5,515
10,https://sz.lianjia.com/xiaoqu/2411048916562/,福田区,皇岗,益田豪园居,福田区皇岗益田路1069号,76797,2000,塔板结合,深圳赛格集团,4,1000
11,https://sz.lianjia.com/xiaoqu/2411050516578/,福田区,皇岗,水畔紫云阁,福田区皇岗滨河大道3193号,71748,2012,塔板结合,深圳市万年青房地产开发有限公司,1,441
11,https://sz.lianjia.com/xiaoqu/2411099672258/,福田区,皇岗,银泰苑,福田区皇岗福强路1053号,70807,1998,塔板结合,深圳金银泰置业有限公司,6,378
5,https://sz.lianjia.com/xiaoqu/2411048486897/,福田区,皇岗,皇庭彩园,福田区皇岗皇岗公园二街2号,70740,2003,塔板结合,深圳市恒浩投资发展有限公司,3,704
4,https://sz.lianjia.com/xiaoqu/2411048475143/,福田区,皇岗,晨晖家园,福田区皇岗皇岗公园二街1号,68065,2004,塔板结合,深圳市晨晖置业发展有限公司,2,396
4,https://sz.lianjia.com/xiaoqu/2411050295915/,福田区,皇岗,港田花园,福田区皇岗裕亨路5号,65419,2001,塔板结合,深圳市裕亨实业股份有限公司,2,660
14,https://sz.lianjia.com/xiaoqu/2411048543844/,福田区,皇岗,景源华庭,福田区皇岗福强路1048号,70742,2006,塔板结合,深圳大景源实业有限公司,3,620
10,https://sz.lianjia.com/xiaoqu/2411048738374/,福田区,皇岗,星河华居,福田区皇岗福港路26号,68570,2002,塔板结合,深圳市星河房地产开发公司,2,496
7,https://sz.lianjia.com/xiaoqu/2411048738936/,福田区,皇岗,阳基阳光城市,福田区皇岗福港路28号,71088,2004,塔板结合,深圳市阳基房地产开发有限公司,2,432
5,https://sz.lianjia.com/xiaoqu/2411048492184/,福田区,皇岗,御庭园,福田区皇岗金田路1003号,65903,2000,塔板结合,深圳市桑泰房地产开发有限公司,1,256
14,https://sz.lianjia.com/xiaoqu/2411048916097/,福田区,皇岗,高发城驰苑,福田区皇岗富民路119号,78311,2004,塔楼,深圳市滨基房地产开发有限公司,2,665
50,https://sz.lianjia.com/xiaoqu/2411048936988/,福田区,皇岗,金地名津,福田区皇岗裕亨路3号,68441,2007,塔板结合,金地（集团）股份有限公司,9,2901
36,https://sz.lianjia.com/xiaoqu/2410656643034214/,福田区,皇岗,皇御苑二期,福田区皇岗福田南路9号,70109,2003,塔板结合,深圳市皇城地产有限公司,10,2248
0,https://sz.lianjia.com/xiaoqu/2411049894671/,福田区,黄木岗,恒通花园,福田区黄木岗上步北路2003,,暂无信息,塔板结合,暂无信息,5,160
2,https://sz.lianjia.com/xiaoqu/2411049896247/,福田区,黄木岗,乐山居,福田区黄木岗泥岗西路2004号,56106,1996,塔板结合,无开发商,2,91
20,https://sz.lianjia.com/xiaoqu/2411050526572/,福田区,皇岗,皇御苑一期,福田区皇岗福田南路7号,64840,1998,塔板结合,深圳市皇城地产有限公司,7,2132
1,https://sz.lianjia.com/xiaoqu/2411049911219/,福田区,黄木岗,阳明山庄,福田区黄木岗梅岗西路11号,86603,1996,塔板结合,深圳市开元国际物业管理有限公司,4,96
35,https://sz.lianjia.com/xiaoqu/2410656611316367/,福田区,皇岗,皇御苑四期,福田区皇岗福田南路7号,71493,2011,塔板结合,深圳市皇城地产有限公司,2,1410
0,https://sz.lianjia.com/xiaoqu/2411049829164/,福田区,黄木岗,华富村东区,福田区黄木岗华富路2037号,63986,1987,塔板结合,深圳华强房地产开发有限公司,24,1588
2,https://sz.lianjia.com/xiaoqu/2411099898173/,福田区,黄木岗,银华大厦,福田区黄木岗华富街道笋岗西路3004号,62495,1998,塔板结合,广州市银农城镇建设开发公司,1,52
0,https://sz.lianjia.com/xiaoqu/2411049910610/,福田区,黄木岗,信苑花园,福田区黄木岗梅岗路11号,76460,1998,塔板结合,暂无资料,2,140
0,https://sz.lianjia.com/xiaoqu/2411049895859/,福田区,黄木岗,静逸居,福田区黄木岗静逸街5号,93896,1997,塔板结合,暂无资料,5,140
0,https://sz.lianjia.com/xiaoqu/2411049909892/,福田区,黄木岗,五环新村,福田区黄木岗泥岗西路2012号,58175,1995,塔板结合,暂无资料,3,63
0,https://sz.lianjia.com/xiaoqu/2413371476291770/,福田区,黄木岗,红会医院住宅楼,福田区黄木岗笋岗西路笔架山脚下,91401,暂无信息,未知类型,暂无信息,2,43
0,https://sz.lianjia.com/xiaoqu/2411153303940821/,福田区,黄木岗,笔架山派出所住宅楼,福田区黄木岗梅岗南街10号,68140,暂无信息,板楼,暂无信息,1,64
0,https://sz.lianjia.com/xiaoqu/2411049899420/,福田区,黄木岗,梅岗园林宿舍,福田区黄木岗梅岗南街11,70400,1984,塔板结合,深圳市文华实业开发公司,8,120
0,https://sz.lianjia.com/xiaoqu/24000000001059/,福田区,黄木岗,林业大厦,福田区黄木岗梅岗南街7号,70790,暂无信息,未知类型,暂无信息,1,4
1,https://sz.lianjia.com/xiaoqu/2411049834492/,福田区,黄木岗,园心苑,福田区黄木岗红荔路4088号,90045,1996,塔板结合,深圳市文华实业开发公司,9,419
1,https://sz.lianjia.com/xiaoqu/2411049893867/,福田区,黄木岗,笔架山庄,福田区黄木岗梅岗南街5号,79665,1995,塔板结合,深圳市城建开发集团公司,7,244
0,https://sz.lianjia.com/xiaoqu/2411049892562/,福田区,黄木岗,笔架山依岚花园,福田区黄木岗上步北路2007，宝源大厦,,暂无信息,塔板结合,暂无信息,3,314
2,https://sz.lianjia.com/xiaoqu/2411049931703/,福田区,梅林,合正园,福田区梅林梅华路181号,54732,1999,塔板结合,深圳市合正房地产开发有限公司,2,313
0,https://sz.lianjia.com/xiaoqu/2411049832621/,福田区,黄木岗,华富村西区,福田区黄木岗华强华富路5街,65639,1988,塔板结合,深圳市城建开发（集团）公司,15,854
8,https://sz.lianjia.com/xiaoqu/2411049935726/,福田区,梅林,嘉鑫阳光雅居,福田区梅林梅北路70号,85396,2007,塔板结合,深圳市嘉鑫辉煌房地产有限公司,2,370
2,https://sz.lianjia.com/xiaoqu/2411048669913/,福田区,梅林,华府馨居,福田区梅林安得路5号,79067,2005,塔板结合,深圳市华新股份有限公司,6,356
0,https://sz.lianjia.com/xiaoqu/2411049817225/,福田区,黄木岗,华富北屋村,福田区黄木岗梅岗路6号,89108,1986,板楼/塔板结合,深圳市城建开发（集团）公司,45,1971
7,https://sz.lianjia.com/xiaoqu/2411049911540/,福田区,黄木岗,依山居,福田区黄木岗梅岗路16号,63811,1998,塔板结合,深圳市康帅房地产发展有限公司,12,296
4,https://sz.lianjia.com/xiaoqu/2411049881001/,福田区,梅林,通业花园,福田区梅林北环大道7008号,67744,2001,塔板结合,通业投资有限公司,11,406
3,https://sz.lianjia.com/xiaoqu/2411049879645/,福田区,梅林,山水居,福田区梅林龙尾路8号,70128,2000,板楼/塔板结合,深圳市正瑞投资发展有限公司,4,264
2,https://sz.lianjia.com/xiaoqu/2411048670706/,福田区,梅林,艺丰花园B区,福田区梅林梅东一路2号,52889,1996,塔板结合,艺丰实业（集团）股份有限公司,3,268
3,https://sz.lianjia.com/xiaoqu/2411048671063/,福田区,梅林,艺丰花园D区,福田区梅林梅东一路1号,52159,1997,塔板结合,艺丰实业（集团）股份有限公司,2,168
0,https://sz.lianjia.com/xiaoqu/2411049912488/,福田区,黄木岗,逸山明居,福田区黄木岗梅岗路10,70891,1995,板楼,深圳市城建地产有限公司,3,82
9,https://sz.lianjia.com/xiaoqu/2411050013854/,福田区,梅林,林海山庄,福田区梅林北环大道7020号,57495,2001,塔楼/板楼,深圳市海轩投资发展公司,8,392
13,https://sz.lianjia.com/xiaoqu/2411049873861/,福田区,梅林,碧荔花园,福田区梅林梅林路137号,61329,1997,板楼/塔板结合,京基地产,10,671
11,https://sz.lianjia.com/xiaoqu/2411049889608/,福田区,梅林,新世界四季山水,福田区梅林梅北路9号,90172,2007,塔板结合,深圳市新世界房地产开发有限公司,10,1542
3,https://sz.lianjia.com/xiaoqu/2411049878033/,福田区,梅林,润华苑,福田区梅林梅林路138号,72785,2003,塔板结合,深圳市宝翠居投资有限公司,3,232
8,https://sz.lianjia.com/xiaoqu/2411049860707/,福田区,梅林,福兴花园,福田区梅林龙尾路2,71467,2001,塔板结合,深圳市吉浩源房地产开发公司,4,521
8,https://sz.lianjia.com/xiaoqu/2411049914656/,福田区,梅林,碧云天,福田区梅林梅林西路156号,64330,1998,塔楼/塔板结合,深圳市京基房地产开发有限公司,11,508
7,https://sz.lianjia.com/xiaoqu/2411049896245/,福田区,梅林,梅林一村十三区,福田区梅林梅林路148号,74734,1999,塔板结合,深圳市住宅局,10,1360
8,https://sz.lianjia.com/xiaoqu/2411048670104/,福田区,梅林,凯丰花园二期,福田区梅林梅华路2-10号,76897,2005,塔板结合,深圳凯丰特种汽车工业有限公司,3,687
12,https://sz.lianjia.com/xiaoqu/2411049982327/,福田区,梅林,锦林新居,福田区梅林梅华路240号,58736,1996,板楼,深圳市锦峰城房地产开发有限公司,16,859
7,https://sz.lianjia.com/xiaoqu/2411048666401/,福田区,梅林,半山御景,福田区梅林梅东三路4号,83669,2008,塔楼,深圳市津联泰投资有限公司,6,336
1,https://sz.lianjia.com/xiaoqu/2411049928027/,福田区,梅林,蓝宝石名庭,福田区梅林广厦路27号,61023,2003,塔楼,深圳市泰海实业发展有限公司,1,154
10,https://sz.lianjia.com/xiaoqu/2411050461831/,福田区,梅林,先科花园,福田区梅林梅华路3号,58506,1996,塔楼/板楼,深圳先科集团有限公司,11,642
6,https://sz.lianjia.com/xiaoqu/2411049993467/,福田区,梅林,蓝天绿都家园,福田区梅林梅林路3号,61285,2003,塔楼,深圳市泰民实业发展有限公司,1,263
21,https://sz.lianjia.com/xiaoqu/2411049485090/,福田区,梅林,汇龙花园,福田区梅林凯丰路30号,62913,1997,塔楼/塔板结合,深圳市恒业丰房地产开发有限公司,14,980
7,https://sz.lianjia.com/xiaoqu/2411049938706/,福田区,梅林,荔园阁,福田区梅林西横街42号,66923,1999,塔板结合,深圳市新世界房地产开发有限公司,2,576
14,https://sz.lianjia.com/xiaoqu/2411048667443/,福田区,梅林,海康大厦,福田区梅林安得街10号,67604,2003,塔板结合,深圳市海康实业有限公司,1,3007
17,https://sz.lianjia.com/xiaoqu/2411099621603/,福田区,梅林,迷你新居福田,福田区梅林泰科路1号,65216,2008,塔板结合,深圳市汇胜房地产开发有限公司,1,451
15,https://sz.lianjia.com/xiaoqu/2411048668135/,福田区,梅林,翰岭院,福田区梅林梅东二路2号,78523,2004,塔板结合,深圳市利丰房地产开发公司,17,1402
10,https://sz.lianjia.com/xiaoqu/2411049947701/,福田区,梅林,旭飞华安园,福田区梅林梅华路6号,59963,2000,塔楼,深圳市厦海发投资有限公司,3,488
10,https://sz.lianjia.com/xiaoqu/2411049894409/,福田区,梅林,尚书苑,福田区梅林梅林路154号,79068,2005,塔楼,君豪实业发展（深圳）有限公司,5,817
2,https://sz.lianjia.com/xiaoqu/2411063549352/,福田区,莲花,茂恒园,福田区莲花彩云路18号,73966,2002,板楼/塔板结合,茂恒物业,2,162
4,https://sz.lianjia.com/xiaoqu/2411049462360/,福田区,莲花,皇家翠苑,福田区莲花福中路11号,82203,1997,塔板结合,深圳市维时科技实业发展有限公司,2,224
34,https://sz.lianjia.com/xiaoqu/2411063588287/,福田区,梅林,绿景虹湾,福田区梅林福田北环大道与梅林路交汇处东北角下梅林村附近,90645,2011,塔楼,深圳市绿景房地产开发有限公司,7,2143
12,https://sz.lianjia.com/xiaoqu/2411048670509/,福田区,梅林,水木澜山居,福田区梅林梅东三路2号,80033,2008,塔板结合,深圳市天居置业有限公司,2,488
0,https://sz.lianjia.com/xiaoqu/2411049451652/,福田区,莲花,深南大道1014号,福田区莲花深南大道1014号,81531,1987,塔板结合,暂无资料,3,113
3,https://sz.lianjia.com/xiaoqu/2411049455163/,福田区,莲花,新世界山月居,福田区莲花莲花路1108号,77345,2001,塔板结合,深圳市新世界有限公司,2,182
1,https://sz.lianjia.com/xiaoqu/2411049462996/,福田区,莲花,长福花园,福田区莲花红荔西路5001号,82586,1990,板楼/塔板结合/平房,深圳市长城地产集团股份有限公司,14,546
3,https://sz.lianjia.com/xiaoqu/2411049450832/,福田区,莲花,海连大厦,福田区莲花福中路27号,67677,1992,塔板结合,深圳中海地产有限公司,2,464
7,https://sz.lianjia.com/xiaoqu/2411048673857/,福田区,莲花,天健世纪花园,福田区莲花福中一路1013号,95091,2003,塔板结合,深圳市天健房地产开发实业有限公司,8,792
14,https://sz.lianjia.com/xiaoqu/2411050081448/,福田区,莲花,黄埔雅苑二期,福田区莲花福中路319号,93814,2002,塔楼,深圳和记黄埔龙岗地产有限公司,8,728
15,https://sz.lianjia.com/xiaoqu/2411063195034/,福田区,莲花,雅颂居,福田区莲花海田路1008号,116790,2004,塔板结合,嘉里建设（深圳）有限公司,8,646
10,https://sz.lianjia.com/xiaoqu/2411049454787/,福田区,莲花,天威花园,福田区莲花彩田北路6001号,66491,1994,塔板结合,深圳市长城（地产）集团股份有限公司,3,366
1,https://sz.lianjia.com/xiaoqu/2411049462769/,福田区,莲花,振业花园,福田区莲花福中路32号,84744,1992,塔板结合,振业集团,9,427
29,https://sz.lianjia.com/xiaoqu/246944331410577/,福田区,莲花,深业上城,福田区莲花笋岗西路1号,83856,2014,塔楼,深业置地有限公司,8,1555
15,https://sz.lianjia.com/xiaoqu/2411048672761/,福田区,莲花,福景大厦,福田区莲花福田区彩田路与福中路交汇处,75772,1998,塔板结合,深圳市万科房地产开发有限公司,3,849
4,https://sz.lianjia.com/xiaoqu/2411049663852/,福田区,莲花,宏威花园,福田区莲花宏威路29号,55992,1996,塔板结合,深圳宏威地产发展有限公司,1,96
4,https://sz.lianjia.com/xiaoqu/2411063219697/,福田区,莲花,城投青莲公寓,福田区莲花青岭二路宏威路67号,80885,2005,塔板结合,深圳市城市建设投资发展公司,2,450
16,https://sz.lianjia.com/xiaoqu/2411050201564/,福田区,莲花,长城盛世家园一期,福田区莲花彩云路2号,71343,2000,塔楼,深圳市长城（地产）集团股份有限公司,4,990
4,https://sz.lianjia.com/xiaoqu/2411049456638/,福田区,莲花,莲花二村,"福田区莲花红荔路5006-1号, 红荔西路5002号",84507,1989,塔板结合,深圳市住宅局,50,2598
5,https://sz.lianjia.com/xiaoqu/2411049455570/,福田区,莲花,雨田村,福田区莲花莲花路1110号,68084,1998,板楼/塔板结合,深圳市东部实业股份有限公司,11,530
3,https://sz.lianjia.com/xiaoqu/2411063521601/,福田区,莲花,深业岭秀名苑,福田区莲花宏威路69号,76130,2004,塔板结合,深业集团（深圳）物业管理有限公司,1,520
10,https://sz.lianjia.com/xiaoqu/2411050088123/,福田区,莲花,深业花园,福田区莲花福中路106号,97617,2001,塔楼/板楼,深业集团（深圳）物业管理有限公司,10,796
9,https://sz.lianjia.com/xiaoqu/2411049461488/,福田区,莲花,福莲花园,福田区莲花红荔路5011号,88704,1990,板楼/塔板结合,深圳市国贸有限公司,23,1150
24,https://sz.lianjia.com/xiaoqu/2411049489810/,福田区,莲花,莲花北村,福田区莲花莲花路1116号,73919,1993,板楼/塔板结合,深圳市万厦物业有限公司,88,6114
10,https://sz.lianjia.com/xiaoqu/2411050080212/,福田区,莲花,黄埔雅苑一期,福田区莲花福中路318号,91616,2001,塔楼,深圳和记黄埔龙岗地产有限公司,8,910
8,https://sz.lianjia.com/xiaoqu/2411049452620/,福田区,莲花,彩天怡色,福田区莲花彩云路8号,82231,2012,塔板结合,深圳市国贸汽车实业有限公司,2,334
12,https://sz.lianjia.com/xiaoqu/2411049456780/,福田区,莲花,莲花一村,福田区莲花笋岗西路4001号,80288,1991,塔板结合,深圳市宝安区住房和建设局,50,2669
17,https://sz.lianjia.com/xiaoqu/2411048675568/,福田区,莲花,中银花园,福田区莲花福中一路1006号,58799,1997,塔楼/板楼,嘉国实业(深圳)有限公司,5,1207
10,https://sz.lianjia.com/xiaoqu/2411050086019/,福田区,莲花,黄埔雅苑四期,福田区莲花福中路316号,92400,2003,塔楼,深圳和记黄埔龙岗地产有限公司,5,882
4,https://sz.lianjia.com/xiaoqu/2411049452909/,福田区,莲花,彩田村,福田区莲花莲花路1096,87227,2002,塔楼,深圳市住宅局,15,2221
0,https://sz.lianjia.com/xiaoqu/2411050076260/,福田区,上步,东园新村,福田区上步埔尾路16号,55254,1980,塔楼/板楼,广东省住建房地产发展公司,11,264
