city,company_name,finance_status,registered_capital,recruit,field,location,latitude,longitude
上海,乐益口腔健康股份有限公司,未融资,3000万人民币,100-499人,家具/家电,上海市莘砖公路518号13幢2楼,31.092554,121.319168
上海,上海铭氏食品集团有限公司,未融资,3128.83万人民币,100-499人,快消品,松江区明业路1066号-1068号2幢,31.117,121.178505
上海,上海装库服饰,未融资,50万人民币,100-499人,服装纺织,上海市闸北区共和新路1988号 大宁国际10号楼911室,31.243363,121.481331
上海-闵行区,鸣龙茶叶,未融资,500万人民币,500-999人,批发零售,上海市闵行区联航路1188号(浦江智谷园区)8幢4楼H室,31.080356,121.525236
深圳,安杰生服饰,,500万人民币,500-999人,服装纺织,福田区天安数码城创新科技广场二期东座17楼,22.52977,114.03226
上海,中国船舶,,10000万人民币,1-49人,租赁服务,浦东大道1号船舶大厦15A04-05室 ,31.238874,121.510896
广州-白云区,广东邦的机电设备有限公司,未融资,1501万人民币,50-99人,批发零售,鹤龙街鹤边村细彭岭10号,23.218129,113.272804
广州,广州熙利服饰有限公司,未融资,1500万人民币,50-99人,服装纺织,"广州市林和西路161号中泰国际广场A座1501,1507-1509室",23.149756,113.322894
上海-闵行区,马克华菲上海,未融资,1000万人民币,1000-2000人,服装纺织,上海市闵行区浦江镇漕河泾浦江科技广场20号楼,31.171094,121.443104
广州-白云区,许个愿吧,未融资,210.5263万人民币,100-499人,快消品,白云绿地中心43楼07,23.180765,113.269317
上海,阿迪达斯体育(中国)有限公司上海分公司,未融资,,100-499人,服装纺织,上海市徐汇区淮海中路999号环贸广场一期大楼 28-35层,31.216359,121.45866
上海,小川香料,未融资,20468.5万人民币,100-499人,快消品,上海市松江区江田东路85号,31.040009,121.28147
上海-静安区,拉格代尔,未融资,20195万人民币,1000-2000人,批发零售,陕西北路278号金鹰国际802室,31.228538,121.45483
广州,尚惠国际,未融资,100万人民币,5000-10000人,快消品,广州市天河区珠江新城金穗路1号邦华环球广场15楼全层,23.124703,113.316395
上海,休闲潮牌Happy Tee,未融资,500万人民币,500-999人,服装纺织,上海徐汇区田林路140号越界创意园,31.17021,121.41236
北京,康比特,D轮,10161万人民币,100-499人,快消品,北京市昌平区南邵镇何营路9号康比特产业园,40.198545,116.293592
北京,正和工程装备,A轮,8730万人民币,1000-2000人,租赁服务,朝阳区望京方恒国际中心B座1207室,39.990268,116.481211
深圳,多乐美(上海)钻石有限公司深圳分公司,,,100-499人,批发零售,罗湖区宝安广场A座A15-A,22.556908,114.121795
上海,普罗旺斯欧舒丹贸易(上海)有限公司,未融资,1675.0万人民币,500-999人,快消品,南京西路,31.233774,121.472054
上海,思环贸易,未融资,23450.0万人民币,1000-2000人,批发零售,长宁区虹桥路996弄71号,31.193347,121.420288
广州,质拓针织,未融资,50万人民币,50-99人,批发零售,天河区黄村东路8号15铺之一房,23.121548,113.41609
广州,广州合创力家居有限公司,,1000万人民币,100-499人,家具/家电,天河东路220号朗润广场二楼,23.136314,113.334052
深圳-盐田区,深圳市雅爵黄金科技文化有限公司,,2000万人民币,50-99人,珠宝/玩具/工艺品,沙头角保税区三栋二楼东,22.55531,114.24086
深圳,深圳新型烟草制品有限公司,,100万人民币,100-499人,家具/家电,龙华新区清宁路2号（深圳市龙华区龙华街道清湖社区清湖村好日子卷烟厂办公楼深圳烟草技术中心）,22.671915,114.056237
上海,忒斯汀(上海)食品有限公司,,200万人民币,1-49人,快消品,浦东新区世纪大道88号金茂大厦办公楼5层05A,31.234883,121.505723
广州,广东艾圣日用化学品有限公司,未融资,1000万人民币,500-999人,快消品,广州市白云区江高镇神山管理区郭雅路63号,23.336293,113.206848
深圳,深圳联创宏声电子有限公司,未融资,2707万人民币,100-499人,批发零售,金荣达工业园4栋5楼,22.664284,114.062112
广州,佛山市南海扎哈服饰有限公司,,100万人民币,500-999人,服装纺织,广东省白云区中海金沙湾建设大道3号膳待人生广场6楼拓谷服饰,23.14189,113.20704
北京-海淀区,北京五棵松卓展时代百货有限公司,未融资,39000万人民币,100-499人,批发零售,复兴路69号,39.913735,116.277437
深圳,中航思嘉菲尔(深圳)服饰有限公司,,1000万人民币,500-999人,批发零售,深圳市福田区深南中路中航苑航都大厦,22.54237,114.082131
上海,上海品创景观工程有限公司,未融资,100万人民币,100-499人,珠宝/玩具/工艺品,上海市闵行区联航路1505号3号楼1302室,31.076231,121.517316
深圳,粉蓝时尚,未融资,3200万人民币,1000-2000人,服装纺织,深圳市罗湖区国威路72号莲塘第一工业区117栋3--5楼,22.566983,114.171268
北京,福山水聚茶园茶叶(北京)有限公司,未融资,500万人民币,1-49人,互联网/电商,朝阳区农展馆北路农业部北办公区,39.944225,116.465495
广州-番禺区,广州健科生物科技有限公司,未融资,1020万人民币,1-49人,快消品,广州市番禺区汉溪大道东290号保利大都汇A3栋2103-2105,22.996079,113.334671
广州,广州地尔国际商贸有限公司,未融资,300万人民币,1000-2000人,家具/家电,白云大道南1068号鸣泉居度假村春草楼,23.187427,113.281918
深圳,深圳市侣行汽车服务有限公司,未融资,1070万人民币,500-999人,租赁服务,南山区,22.533013,113.930476
北京-朝阳区,北京派悦坊餐饮管理有限公司,未融资,500万人民币,100-499人,快消品,朝阳区神路街39号日坛上街3层92-93号商铺,39.92147,116.443108
广州-海珠区,广州与至服装有限公司,未融资,200万人民币,100-499人,服装纺织,红卫新村西路29号UP智谷创意园D栋2-3楼,23.087844,113.330491
上海,汇谊(上海)纺织有限公司,未融资,500万人民币,1-49人,服装纺织,金汇路,31.190583,121.37199
深圳-龙岗区,珂兰钻石,未融资,,500-999人,珠宝/玩具/工艺品,深圳市龙岗区南湾街道布澜路31号李朗国际珠宝园A1栋2楼,22.641927,114.127258
广州,广州嘉荣生物科技有限公司,未融资,800万人民币,100-499人,快消品,白云区鹤联路2号六米空间创意园2006室,23.208935,113.265921
北京,西藏方程汽车租赁有限责任公司北京咨询分公司,未融资,,100-499人,租赁服务,北京市朝阳区光华里8号院中海广场南楼6层,39.910304,116.456333
上海,上海九雅堂食品有限公司,未融资,1000万人民币,50-99人,快消品,由由国际广场,31.208744,121.519043
上海,日世(中国)投资有限公司,未融资,20100.0万人民币,100-499人,快消品,娄山关路555号902-904室,31.210143,121.403517
北京,布鲁诺餐饮管理(北京)有限公司,未融资,5562.5万人民币,100-499人,快消品,北京市朝阳区东三环北路28号博瑞大厦B座7层,39.928329,116.46255
上海,中瑞国际物流(大连)有限公司上海分公司,未融资,,50-99人,快消品,上海市虹口区四平路257号永融企业中心23楼G2,31.261744,121.488963
上海-长宁区,北京实王盛世国际贸易有限公司,未融资,1000万人民币,1-49人,快消品,中山西路555号307室,31.213886,121.41257
上海-静安区,上海豫橙实业有限公司,未融资,3000万人民币,1-49人,快消品,灵石路697号建康智谷3号楼103室,31.283423,121.448401
上海,乐世买(上海)实业发展有限公司,未融资,500万人民币,50-99人,快消品,宝山区蕰川路516号泰德商务楼A座5-22室,31.35217,121.433921
上海-静安区,上海加佳料食品有限公司,未融资,300万人民币,1-49人,快消品,静安区江场西路,31.297041,121.434339
北京,智信安居环境技术(北京)有限公司,,100万人民币,1-49人,批发零售,朝阳区东亚望京中心B-710,39.992336,116.472846
广州-越秀区,广州畅禾塬进出口贸易有限公司,未融资,500万人民币,1-49人,快消品,宜安广场,23.134113,113.284835
上海,统幸食品贸易(上海)有限公司,,857.6万人民币,1-49人,快消品,上海市长宁区宣化路300号1801-A室,31.230416,121.473701
上海-青浦区,上海正德服饰发展有限公司,未融资,3000万人民币,500-999人,服装纺织,徐泾镇汇龙路111号,31.195728,121.271844
上海,上海久焱国际贸易有限公司,未融资,1000万人民币,100-499人,服装纺织,上海市长宁区新华路664号万宝国际商务中心438室,31.205231,121.42052
广州-花都区,广东麦斯卡体育股份有限公司,战略投资,9102.24万人民币,100-499人,批发零售,广州国际空港中心绿港三街D栋6楼,23.371072,113.262922
北京,传奇国际贸易(中国)有限公司北京销售分公司,,,100-499人,快消品,北京市东城区北三环东路36号环球贸易中心C座,39.967469,116.41035
深圳,深圳市金士吉康复用品科技有限公司,未融资,500万人民币,50-99人,服装纺织,深圳市南山区深南大道10168号佳嘉豪商务大厦17D,22.54078,113.92671
上海,上海三枪(集团)有限公司,战略投资,37600万人民币,5000-10000人,服装纺织,上海市黄浦区制造局路584号A座209室,31.203532,121.484675
广州,理想信息产业广州,未融资,5000万人民币,100-499人,计算机/网络设备,广州市天河区天府路233号华建大厦科创广场211,23.131681,113.361351
广州,JAKET,未融资,617.58万人民币,500-999人,服装纺织,广州市天河区燕岭路133号苏荷独立艺术园6区JAKET未来生活研究所,23.162824,113.330408
广州,银士实业,,1000万人民币,100-499人,服装纺织,广州市天河区珠江新城珠江东路32号利通广场2501,23.12604,113.32546
北京,易金在线,未融资,300万人民币,1-49人,互联网/电商,北京市西城区黄寺大街26号院德胜置业大厦6号楼601,39.962535,116.382384
上海,上海安得列郎晴食品贸易有限公司,未融资,1000万人民币,100-499人,批发零售,上海市闵行区紫秀路100号虹桥总部1号4号楼5楼B室,31.180173,121.380345
广州,理光投资,,,10000人以上,通信业,广州市天河区天河北路898号信源大厦二楼,23.14129,113.34518
上海-宝山区,上海德科家具有限公司,未融资,500万人民币,100-499人,家具/家电,上海市宝山区长逸路15号复旦软件园A栋1409室（建配龙）,31.339566,121.495487
广州,春瑾杰元生物,未融资,500万人民币,100-499人,快消品,广州市天河区珠江新城金穗路8号星汇国际大厦西塔21楼,23.12388,113.31626
北京,北京纳珍珠宝有限公司,未融资,100万人民币,1-49人,珠宝/玩具/工艺品,西城区西单北大街131西单大悦城写字楼1007B,39.911431,116.37248
北京,国泰平安百货,未融资,10227.795633万人民币,5000-10000人,批发零售,北京市顺义区林河开发区林河北大街19号国泰平安百货办公楼,40.094139,116.663953
上海,吉田服饰(上海)有限公司,未融资,3470.6万人民币,500-999人,服装纺织,徐汇区田州路159号8单元,31.161779,121.39533
北京,华致酒行,IPO上市,41679.84万人民币,500-999人,快消品,华致酒行地址:北京市东城区广渠门内白桥大街15号嘉禾国信大厦8层（邮编:100062）,39.895218,116.438914
上海-嘉定区,上海华森葳教育用品有限公司,未融资,900万人民币,100-499人,家具/家电,马陆镇宝安公路2777号,31.339316,121.306592
上海,诺梵(上海)办公系统有限公司,未融资,5100万人民币,100-499人,家具/家电,上海市闸北区万荣路700号大宁中心广场A5幢,31.28163,121.44283
广州,康耐登,未融资,1675.0万人民币,500-999人,家具/家电,广州市萝岗区九龙镇镇龙大道西223号康升工业园,23.27305,113.55858
广州,广州市康力士保健品有限公司,未融资,700万人民币,500-999人,批发零售,广州市天河区林和西路9号,23.142783,113.32349
上海,崇丰实业,未融资,1380万人民币,1000-2000人,服装纺织,上海市青浦区徐泾经济城双联路168号迪丰集团1-3,31.192159,121.27305
广州,可爱可亲,未融资,1300万人民币,100-499人,快消品,广州市天河区天河北路233号中信广场4201室,23.141732,113.324767
上海,金文食品,战略投资,3953.7万人民币,100-499人,快消品,上海市陆家浜路1332号南开大厦21楼,31.211321,121.48374
广州,柏斯琴行(中国)有限公司,未融资,6800.0万人民币,10000人以上,批发零售,广州市越秀区东中路418号华以泰国际大厦1001,23.130599,113.27292
北京,北京彭措派时尚国际科技有限公司,未融资,2304.44万人民币,100-499人,服装纺织,北京市朝阳区光华路7号汉威大厦西区9层B5室,39.91376,116.45479
上海,雷励物流,未融资,2000万人民币,100-499人,租赁服务,上海市青浦区徐泾镇华徐公路685号e通世界南区B座11楼,31.196559,121.26607
广州,万联网络,未融资,1000万人民币,1-49人,互联网/电商,广州市天河区广园东路2191号时代新世界中心南塔1007室,23.15385,113.31693
上海,好运文具(上海)有限公司,未融资,50万人民币,100-499人,家具/家电,上海市静安区万航渡路889号1105,31.229089,121.428988
北京,熙·珠宝,,1350万人民币,1-49人,奢侈品/收藏品,北京市朝阳区建国路89号华贸商业街L20（2层印记办公室）,39.912289,116.48097
上海-静安区,笕尚服饰,未融资,2000万人民币,5000-10000人,服装纺织,灵石路745号6F,31.282969,121.439048
