restaurant_type,district,city,restaurant_name,address,score,avg_price,review_num,taste_rating,environment_rating,service_rating
咖啡厅,罗湖区,深圳,你来小院,红宝路蔡屋围南村37号103大剧院B出口江苏银行斜对面,4.54,45,340,4.31,4.71,4.61
创意菜,罗湖区,深圳,幸福之鱼主题餐厅,金稻田路宝丰苑B座107号,3.55,,5,3.57,3.63,3.64
创意菜,罗湖区,深圳,嘿嘿的馆,中兴路88-1附近中兴路88-8,3.55,,,3.57,3.63,3.64
创意菜,罗湖区,深圳,钳有味,南园街道巴登社区巴丁街巴登村48号105,3.56,,1,3.56,3.56,3.56
创意菜,罗湖区,深圳,煌记牛厨,莲塘街道仙湖路90号120号铺,3.56,,,3.56,3.56,3.56
创意菜,罗湖区,深圳,丝绸之路主题餐厅,太安路114号新港鸿花园南门右侧,3.56,,,3.56,3.56,3.56
咖啡厅,罗湖区,深圳,Cat Naughty Carp羊驼·柯尔鸭·猫淘鲤猫咖,嘉宾路海燕大酒店20楼2006号,4.52,79,653,4.29,4.56,4.58
咖啡厅,罗湖区,深圳,尤加利咖啡馆,鹏兴路2号鹏基工业区701栋一楼四号铺,4.72,55,168,4.69,4.82,4.84
咖啡厅,罗湖区,深圳,新手咖啡馆·Beginners Coffee,红宝路南村37号,4.7,34,965,4.62,4.72,4.78
咖啡厅,罗湖区,深圳,Manner Coffee(罗湖万象城店),宝安南路万象城一期B1层KM03号店铺,4.61,21,238,4.61,4.42,4.66
咖啡厅,罗湖区,深圳,瑞吉酒店-The Drawing Room闲逸廊,深南东路5016号京基100大厦瑞吉酒店96楼,4.2,258,861,3.78,4.84,4.25
咖啡厅,罗湖区,深圳,evening·小甜间·咖啡·甜品,笋岗东路2027号,4.65,43,170,4.63,4.57,4.74
创意菜,罗湖区,深圳,悦味栈,笋岗新村171栋A3铺,3.69,,6,3.67,3.58,3.61
咖啡厅,罗湖区,深圳,一隅咖啡,行知路行知美术学校旁,4.55,57,587,4.54,4.62,4.58
咖啡厅,罗湖区,深圳,是啡·日式精品咖啡(东门店),新园路东门太阳百货二楼211铺,4.67,41,124,4.69,4.6,4.83
咖啡厅,罗湖区,深圳,觅加咖啡馆,银湖路金湖山庄外围J5一楼,4.33,58,277,4.31,4.63,4.36
咖啡厅,罗湖区,深圳,猪廊(国贸店),罗湖区南湖街道南湖路3009号国贸商住大厦24楼24-B号,4.17,72,59,3.83,4.24,4.34
咖啡厅,罗湖区,深圳,Heymao空中猫咖啡·咖啡厅,深南东路百货大厦东座24楼2407,4.8,50,326,4.6,4.76,4.79
咖啡厅,罗湖区,深圳,Marjoliena异宠氛围（换装）羊驼狐狸柯尔鸭高空猫咖,深南东路3020号百货广场大厦东座2210-2211号,3.88,47,91,3.96,3.85,4.29
咖啡厅,罗湖区,深圳,Triangle Coffee(罗湖店),文锦北路2028-4号逸湖居一楼,4.69,30,295,4.68,4.46,4.83
咖啡厅,罗湖区,深圳,Chai Millon柴百万·狗咖·猪咖,嘉宾路海燕大厦8楼804号,4.34,62,163,4.13,4.2,4.44
咖啡厅,南山区,深圳,KUDDO COFFEE,荔园路9号G&G创意社区,4.85,32,484,4.84,4.83,4.85
咖啡厅,南山区,深圳,6号花园餐厅,太子南路碧涛苑6栋,4.55,112,1836,4.35,4.82,4.51
咖啡厅,南山区,深圳,The Raven·乌鸦咖啡馆,粤海街道海珠社区海德三道199号天利中央广场一楼东门右侧,4.64,32,531,4.64,4.58,4.63
咖啡厅,南山区,深圳,% Arabica(深圳湾万象城1店),科苑南路华润深圳湾万象城L190号商铺,4.41,44,3066,4.41,4.39,4.36
咖啡厅,南山区,深圳,Brunchat(创意园店),香山东街文化创意园北区A1栋211-212室,4.38,100,1775,4.32,4.47,4.41
咖啡厅,南山区,深圳,花房咖啡 FLOWER YIN COFFEE,望海路利安商务大厦B座一层,4.26,57,130,4.2,4.59,4.21
咖啡厅,南山区,深圳,ADO KAFE,桃源街道平山一路大园工业区北区1栋102,4.78,45,709,4.73,4.83,4.84
咖啡厅,南山区,深圳,GREEN MILE CAFE,荔园路9号,4.83,30,169,4.73,4.87,4.84
咖啡厅,南山区,深圳,The PEAT Coffee(创意园店),香山东街创意园北区A1栋102,4.83,50,1001,4.8,4.81,4.82
咖啡厅,南山区,深圳,Gee Coffee Roasters(华侨城店),香山东街华侨城创意文化产业园北区B2栋101,4.53,54,681,4.5,4.63,4.45
咖啡厅,南山区,深圳,EXP. COFFEE(华侨城店),华侨城创意园南区E6栋103a,4.59,41,148,4.41,4.7,4.56
咖啡厅,南山区,深圳,SMELLY CAT Cafe&Bar 老友记主题店,招商街道南海大道1057号科技大厦二期B栋101房,4.84,69,642,4.75,4.87,4.85
咖啡厅,南山区,深圳,日常咖啡,南海大道1077号,4.55,25,85,4.6,4.44,4.63
咖啡厅,南山区,深圳,The Flowers Coffee(南山店),月亮湾大道3008号荷兰花卉小镇E区38号,4.32,60,191,4.09,4.82,4.55
咖啡厅,南山区,深圳,Buna Coffee,高新南环路深圳湾科技生态园2栋B座,4.79,52,168,4.77,4.84,4.88
特色菜,宝安区,深圳,四季京未•地道京味馆(勤诚达店),灵芝园社区22区勤诚达乐园13号楼2层07铺,4.75,114,337,4.67,4.89,4.83
特色菜,龙华区,深圳,同仁四季臻选(玖龙荟店),民塘路,3.85,103,15,3.91,4.06,3.98
特色菜,宝安区,深圳,蠔门饭店,沙井大街330号,3.76,154,141,3.98,4.16,3.84
特色菜,宝安区,深圳,137零·国韵茶餐会所,宝安区泰华梧桐岛谷雨4A栋,3.94,,7,3.94,3.94,3.94
特色菜,宝安区,深圳,翻身小馆,新安街道47区自由路84号,3.83,80,28,3.93,3.94,3.83
特色菜,宝安区,深圳,猫员外精酿啤酒馆(中洲店),新安街道创北三巷中洲华府一期5栋103铺,4.41,61,95,4.27,4.41,4.41
特色菜,龙华区,深圳,云悦东南亚餐厅(龙华店),清泉路110号,4.56,82,108,4.42,4.72,4.61
特色菜,龙华区,深圳,星酿啤酒馆,民治大道优城商业广场南区,4.76,62,99,4.75,4.76,4.75
特色菜,龙华区,深圳,小飞象中西餐厅,观澜大道观澜伟光医院侧,3.47,,24,3.52,3.47,3.47
特色菜,龙华区,深圳,一个喝酒的地方音乐餐厅,民治大道286号,3.61,,9,3.61,3.61,3.61
特色菜,坪山区,深圳,春风十里音乐餐吧(坪山店),坪山大道2007号创新广场裙楼一楼45-47号,3.35,146,16,3.42,3.64,3.51
特色菜,宝安区,深圳,老汉口中华名吃(桥头店),福永锦东源大厦236号,3.47,,13,3.47,3.7,3.66
特色菜,宝安区,深圳,嘉敏餐吧,新安街道文雅社区34区华盛盛荟名庭2号楼109-A号,3.67,63,18,3.7,3.55,3.66
特色菜,宝安区,深圳,猫员外精酿啤酒馆(天悦龙庭店),天悦龙庭一期金兰路14号,4.07,48,39,4.02,4.11,4.09
特色菜,宝安区,深圳,猫员外精酿啤酒馆(壹航城店),后瑞壹航城T3栋111A,3.97,71,26,3.94,4.03,3.95
特色菜,龙华区,深圳,芷鱼传说(民治店),民治街道民治社区民治综合楼2栋101103,3.61,,,3.61,3.61,3.61
特色菜,龙华区,深圳,兴隆楼餐厅(润达圆庭店),中梅路与民繁路交叉口西行50米,3.52,,1,3.52,3.52,3.52
特色菜,龙华区,深圳,1625音乐烧烤吧,龙华区民德路东美文化大厦103（民治地铁D口100米）,3.65,,20,3.75,3.78,3.84
特色菜,龙华区,深圳,食人间烟火,大和路74号101,3.71,50,13,3.73,3.65,3.75
特色菜,龙华区,深圳,八大邦美食街,景龙建设路龙华中转旁,3.63,,1,3.63,3.63,3.63
特色菜,坪山区,深圳,西域羊哒哒(嘉邻中心店),坪山新区嘉邻中心三楼,3.8,66,75,3.76,3.94,3.73
特色菜,坪山区,深圳,品味西餐厅,群代路江岭广场内,3.68,,2,3.68,3.68,3.68
特色菜,坪山区,深圳,圆圆中西餐厅,坪山坑梓湖心村3巷3号1楼,3.67,44,18,3.68,3.65,3.64
特色菜,坪山区,深圳,80号(六和城店),坪山街道六联社区昌盛路8号102,3.67,,,3.68,3.65,3.64
特色菜,坪山区,深圳,心仪西餐厅,碧岭街道碧岭社区振碧路42号101,3.71,,6,3.71,3.67,3.7
特色菜,宝安区,深圳,蛙奴炭烧牛蛙(时代城店),海城路时代城6楼,4.07,74,356,4.42,4.47,4.47
特色菜,宝安区,深圳,养生骨味轩(福永天虹店),兴华路星航华府四期福永天虹商场内,3.66,80,14,3.67,3.79,3.81
特色菜,宝安区,深圳,四海小酒馆(福永意库店),福永意库园区11栋楼L115,3.58,,5,3.54,3.57,3.57
特色菜,宝安区,深圳,李白Leipak,沙井路180号,3.65,,2,3.65,3.65,3.65
特色菜,龙华区,深圳,领航舵深海鱼刺身点·私房菜,龙华街道玉翠社区华韵路1号金博龙工业厂区厂房E101,3.63,,,3.63,3.63,3.63
特色菜,龙华区,深圳,三国煮酒馆(上河坊店),书香门第·上河坊,3.63,,,3.63,3.63,3.63
特色菜,龙华区,深圳,伊麦隆牛肉面,梅坂大道梅林关口万家灯火旁正南方向49米,3.68,18,19,3.66,3.65,3.66
特色菜,龙华区,深圳,胜景农家菜,大东门街31号,3.51,,6,3.43,3.43,3.43
特色菜,龙华区,深圳,中国兰州牛肉拉面,民治街道民治大道东边商务大楼109A铺,3.62,15,43,3.67,3.76,3.73
特色菜,坪山区,深圳,石头烧烤,梓兴路126号,3.71,,,3.71,3.67,3.7
特色菜,坪山区,深圳,赣情赣乡人家,宝龙街道锦龙三路6号3-4,3.71,,,3.71,3.67,3.7
特色菜,坪山区,深圳,福兴潮汕砂锅粥,江岭街香江商务宾馆隔壁,3.51,,2,3.49,3.44,3.47
特色菜,坪山区,深圳,囧JONG   BEI(招商花园城店),坪山街道招商花园南区五栋s0524,3.51,,,3.49,3.44,3.47
特色菜,坪山区,深圳,辉鸿,红花潭,3.55,,1,3.55,3.55,3.55
特色菜,宝安区,深圳,麋鹿麇·Sunset Bar 酒吧,创业二路和新安三路交汇处K+PLKZA二楼09号,3.97,106,49,4.01,4.18,4.07
特色菜,宝安区,深圳,外婆小聚·鲜笋脆肚(石岩星城店),羊台山路石岩星城4楼,3.65,75,43,3.67,3.96,3.85
特色菜,坪山区,深圳,六和城五谷鱼粉,东纵路益田假日…益田假日45号,3.55,,,3.55,3.55,3.55
特色菜,坪山区,深圳,享遇拾光音乐餐吧,坪山区六联社区东晟时代花园7号楼裙楼101,3.55,,,3.55,3.55,3.55
特色菜,坪山区,深圳,牛权饭庄,龙田街道老坑社区吉康路33-1号,3.55,,,3.55,3.55,3.55
特色菜,坪山区,深圳,九弓阁餐吧,龙田街道南布社区金茂园大酒店1栋103,3.55,,,3.55,3.55,3.55
粥粉面,光明区,深圳,越南肠粉,华夏路光明办事处市场路商业街A21号,4.17,15,127,4.12,3.81,4.2
粥粉面,光明区,深圳,遇见小面(光明大仟里店),公明街道松白路南侧光明大仟里购物中心负一楼B122-123号,4.15,27,69,4.35,4.28,4.15
粥粉面,光明区,深圳,澳门水蟹粥(公明店),振明路194号1-2铺,3.85,,8,3.85,3.77,3.8
粥粉面,光明区,深圳,越南布拉肠粉,碧园路光明中学旁,3.94,,8,3.93,3.62,3.69
粥粉面,光明区,深圳,福星面店,美景花园10栋a座,3.79,,6,3.83,3.75,3.75
粥粉面,盐田区,深圳,老地方盐田肠粉,北山道54号,4.49,18,502,4.65,3.91,4.27
粥粉面,光明区,深圳,老川记面馆,光明新区公明街道迎福街17号,3.72,17,20,3.8,3.64,3.64
粥粉面,光明区,深圳,威记烧鹅濑粉店,新华街与民生路交叉口旁,3.67,32,13,3.75,3.39,3.54
粥粉面,光明区,深圳,正宗柳州螺蛳粉(光明店),光明街道光翠路北67号,3.71,13,18,3.75,3.64,3.73
粥粉面,光明区,深圳,重庆小面,光明新区马田街道薯田铺福南路32号光明新区马田街道薯田铺福南路32号福南32号,3.88,,11,3.88,3.88,3.88
粥粉面,盐田区,深圳,信宜捞粉生滚肉粥,田心东路45号,3.86,,27,3.88,3.73,3.84
粥粉面,盐田区,深圳,森记潮州砂锅粥(大梅沙店),大梅沙彩陶路115号,4.43,88,1373,4.55,3.67,3.96
粥粉面,盐田区,深圳,和记砂锅粥(沙头角店),东和路45号,4.32,63,191,4.38,3.82,3.9
粥粉面,盐田区,深圳,法记开心粉面店(沙头角店),东和路53号,3.37,22,136,3.63,3.43,3.47
粥粉面,盐田区,深圳,老地方盐田肠粉,沙头角街道沙深路8号,3.8,11,26,3.78,3.74,3.77
粥粉面,光明区,深圳,八刀湯(公明店),公明街道永春路3号、5号,3.44,52,49,3.44,3.47,3.56
粥粉面,光明区,深圳,岐山臊子面,振明路115号,3.72,13,14,3.72,3.71,3.75
粥粉面,光明区,深圳,重庆小面专家(光明店),光翠路本治电动车行旁,3.84,16,15,3.82,3.7,3.76
粥粉面,光明区,深圳,味滋禾轩,光明街道翠湖社区河心北路130-1号,3.66,,3,3.75,3.71,3.71
粥粉面,盐田区,深圳,苏晓玥鸭血粉丝(深盐店),深盐路沙头角壹海城华润万家一楼,4.01,22,62,4.02,3.97,4.06
粥粉面,盐田区,深圳,天桥山水肠粉,北山道oyo宏业酒店东30米,3.75,,5,3.75,3.68,3.69
粥粉面,盐田区,深圳,柳螺记螺蛳粉,深盐路壹海城一期二区157铺面,3.77,25,17,3.82,3.86,3.91
粥粉面,盐田区,深圳,森粥坊砂锅粥,金沙街20-5号,3.86,59,76,3.85,3.8,3.91
粥粉面,盐田区,深圳,罗记螺蛳粉,海山街道鹏湾社区海涛路138号鹏湾一村16栋1单元深盐路2099号,3.71,,1,3.71,3.54,3.71
粥粉面,光明区,深圳,红荔村肠粉(105店万和店),光明新区光明街道高新技术产业园三十三号路万和科技大厦A座F层02、03号商铺,3.73,28,39,3.68,3.69,3.61
粥粉面,光明区,深圳,泥虫鸡子粥,光明区马田路马田北路62号,3.58,,2,3.58,3.55,3.55
粥粉面,盐田区,深圳,母米粥,沙深路与沙盐路交叉口东北角上东湾二楼,3.48,63,1,3.48,3.48,3.53
粥粉面,盐田区,深圳,潮汕鹏记砂锅粥,北山路路口盐田东海楼一楼,3.67,116,25,3.63,3.58,3.69
粥粉面,盐田区,深圳,钙骨汤粉王,官下路4号,3.64,17,36,3.63,3.47,3.55
粥粉面,盐田区,深圳,乔姑娘柳州螺蛳粉(盐田店),海山街道深盐路壹海城2182号,3.6,21,53,3.63,3.52,3.55
福建菜,龙华区,深圳,闽南古早味,龙华区电站路118号,3.58,,4,3.58,3.58,3.6
福建菜,罗湖区,深圳,闽南味道,深南东路2011号,3.85,,11,3.86,3.79,3.78
福建菜,龙华区,深圳,福建美食(龙华店),东环二路与建设路交叉口西南100米,3.58,,,3.58,3.58,3.6
福建菜,龙华区,深圳,福建美食,华昌路10-5号附近,3.58,,,3.58,3.58,3.6
福建菜,龙华区,深圳,闽鲜多,龙华区龙华和平路高翔路10号,3.58,,,3.58,3.58,3.6
福建菜,龙华区,深圳,品味缘,龙华区观平路,3.58,,,3.58,3.58,3.6
福建菜,罗湖区,深圳,闽和南,罗湖区金丰城大厦1881号,3.85,,,3.86,3.79,3.78
福建菜,罗湖区,深圳,福建闽南小吃,梧桐山虎竹吓12号,3.85,,,3.86,3.79,3.78
福建菜,罗湖区,深圳,闽味源,罗湖区湖贝路2208号,3.85,,,3.86,3.79,3.78
福建菜,罗湖区,深圳,峰味私厨,水贝一路深华丽园B座204,3.85,,,3.86,3.79,3.78
福建菜,南山区,深圳,莆田餐厅PUTIEN(万象天地店),深南大道9668号华润万象天地SL607,4.55,129,1916,4.43,4.78,4.82
福建菜,龙华区,深圳,闽南饭店(石新路),石新路324号附近,3.58,,,3.58,3.58,3.6
福建菜,南山区,深圳,莆田餐厅PUTIEN(深圳湾万象城家宴店),粤海街道科苑南路2888号深圳湾万象城4层L433号,4.77,130,825,4.7,4.85,4.9
福建菜,南山区,深圳,莆田餐厅PUTIEN(来福士广场店),南海大道2163号4楼19号（地铁9号线南油站E出口）（南海大道与登良路交叉口）,4.48,133,1802,4.33,4.82,4.77
福建菜,南山区,深圳,虹食汇,中心路负一楼030号铺,3.43,,11,3.45,3.52,3.49
福建菜,南山区,深圳,百味餐馆,学苑大道,3.43,,,3.45,3.52,3.49
福建菜,南山区,深圳,丰顺原味汤粉(8:00之前送到),平山社区警务室对面379-25,3.52,,2,3.54,3.52,3.54
福建菜,南山区,深圳,玲珑云吞,西丽镇石鼓路菁英家园一楼104号,3.61,18,14,3.68,3.67,3.55
其他美食,龙岗区,深圳,皖厨(坂田WORLD·COCO Park店),雅宝路1号星河COCOPark商场L3C-010号商铺,4.61,88,400,4.57,4.83,4.57
其他美食,龙岗区,深圳,ZUI爱小龙虾·烧烤(黄金山店),坂田街道冲之大道黄金山综合楼19至20号铺,4.72,98,164,4.67,4.56,4.63
其他美食,龙岗区,深圳,百年果林椰子鸡(坂田长龙mall店),坂田街道岗头社区稼先路1998号华创云轩3S48长龙mall三楼L3-1,3.97,97,54,3.98,4.02,4.14
其他美食,龙岗区,深圳,小雨点糖水店,中兴路48号,3.8,28,84,3.81,3.64,3.71
其他美食,龙岗区,深圳,椰集椰子鸡火锅(六约锦荟广场店),龙岗大道1018号锦荟广场东区第四层L420,4.05,,6,3.99,3.97,3.95
其他美食,龙岗区,深圳,江湖一家,中心城陂头背村新丰路62号,4.36,73,147,4.5,3.82,3.97
其他美食,龙岗区,深圳,相遇半路(天安云谷店),坂田街道雪岗路2018号天安云谷产业园一期3栋C座203,3.96,73,314,4.14,4.43,4.11
其他美食,龙岗区,深圳,福霖饭店(爱联店),如意路452号顺景花园18号铺,3.93,83,50,3.93,3.75,3.95
其他美食,龙岗区,深圳,山东老家(龙岗店),龙岗路创富时代名苑1-2层商铺,4.56,88,558,4.57,4.69,4.56
其他美食,龙华区,深圳,原味主张椰子鸡(上河坊店),金龙路与民塘路交口书香门第上河坊6栋,3.8,98,1974,3.89,4.07,3.68
其他美食,盐田区,深圳,雅园海南椰子鸡,盐梅路大梅沙奥特莱斯G栋2楼,3.61,102,50,3.75,3.76,3.75
其他美食,罗湖区,深圳,君悦酒店·1881中餐厅,宝安南路1881号君悦酒店1楼,4.62,279,1004,4.57,4.86,4.66
其他美食,龙岗区,深圳,相遇半路(龙岗启迪协信店),龙飞大道333号启迪协信商务公寓1栋A132-A140,3.87,79,40,4.06,4.01,3.85
其他美食,龙岗区,深圳,美味窑鸡农家餐厅,平湖街道白泥坑村良白路6号,3.82,58,40,3.85,3.52,3.66
其他美食,龙岗区,深圳,原味主张椰子鸡(万科天誉广场店),西埔西街万科天誉广场L1-55,3.35,92,417,3.47,3.41,3.47
其他美食,龙岗区,深圳,水云间,龙平东路20-7号,3.9,,7,3.88,3.75,3.86
其他美食,龙岗区,深圳,壮乡小馆,坂田街道发达路8号华为荔枝苑公寓E6,3.69,41,35,3.9,3.86,3.98
其他美食,龙华区,深圳,椰语江南·海南椰子鸡火锅(清湖店),龙华区清龙路大唐时代二楼,3.77,,7,3.75,3.93,3.8
其他美食,龙华区,深圳,偶豫精致豫菜(龙华店),金龙路梅龙大道上河坊购物乐园,4.37,53,166,4.36,4.52,4.44
其他美食,龙华区,深圳,露几手·生态椰子鸡,腾龙路中海锦城AT·Mall购物中心L3层010-011,4.31,103,306,4.39,4.65,4.49
其他美食,龙华区,深圳,盛香亭新式热卤(观澜湖店),新城大道观澜湖新城内,4.35,27,118,4.51,4.29,4.33
其他美食,龙华区,深圳,凤凰四季椰子鸡(龙华店),民治街道民塘路绿景1866公馆N-L209,3.86,110,655,3.95,4.28,3.75
其他美食,盐田区,深圳,赖记黄酒鸡,官下路长远玉器店旁,3.74,86,68,3.82,3.36,3.64
其他美食,盐田区,深圳,Caprilicious凯贝丽餐厅,海景二路1015号45楼,3.7,159,32,3.69,4.04,3.79
其他美食,盐田区,深圳,大梅沙雅兰酒店餐厅,大梅沙盐梅路92号雅兰酒店内,3.95,77,99,3.99,4.27,4.12
其他美食,盐田区,深圳,陶氏老鹅馆,东海道278号,3.56,40,5,3.57,3.47,3.48
其他美食,盐田区,深圳,盏记光明乳鸽(盐田八分店),北山道28-7号,3.71,47,21,3.71,3.55,3.66
其他美食,罗湖区,深圳,津卫缘私家菜馆,人民北路凉果街2号大院5栋一楼,4.79,123,190,4.85,4.3,4.51
其他美食,罗湖区,深圳,桂小厨广西菜(金光华店),人民南路2028号金光华广场6楼003C商铺,4.64,89,1528,4.61,4.77,4.59
其他美食,罗湖区,深圳,靓靓蒸虾·小龙虾·烧烤(罗湖向西店),南湖街道嘉宾东路1002号向西社区向西村西区1号一至三层,4.46,139,372,4.55,4.55,4.36
其他美食,罗湖区,深圳,椰语江南椰子鸡(田贝店),田贝三路30号,3.63,,7,3.68,3.48,3.83
其他美食,罗湖区,深圳,穆斯林宾馆餐厅,文锦南路2013号穆斯林宾馆2楼,4.02,91,337,3.93,3.95,3.94
其他美食,罗湖区,深圳,粤菜王府·天宫酒家,深南东路5016号京基100大厦95楼,4.37,818,158,4.2,4.55,4.51
其他美食,龙岗区,深圳,熊家·纯正手工楚菜(桂芳园店),龙岗大道桂芳园商业广场2558号,3.58,74,138,3.73,3.59,3.51
其他美食,龙华区,深圳,遇秦记音乐主题餐厅(龙华保利天街店),龙观东路保利天街A区2楼,4.37,79,241,4.43,4.61,4.32
其他美食,龙华区,深圳,X电竞馆·主题餐厅(壹方天地店),龙华街道人民路4020号壹方天地B区L3层022号,3.91,25,45,3.86,3.93,3.94
其他美食,龙华区,深圳,老刘家椰子鸡(汇海广场店),创业路汇海广场1楼106号铺,3.89,89,68,3.89,3.88,3.84
